id,release_date,movie,production_budget,domestic_gross,worldwide_gross,total_gross,profit,Year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,830086610.0,680086610.0,2011,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90.0,"Action,Adventure,Animation",7.2,228465
75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,523734374.0,373734374.0,2015,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",8.1,780910
78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,716980308.0,566980308.0,2018,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660
83,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0,451486068.0,301486068.0,2010,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734
87,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0,388940166.0,238940166.0,2012,tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",5.7,172330
89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,317929817.0,167929817.0,2012,tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818
90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,278544171.0,128544171.0,2013,tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",6.4,191791
91,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0,204824242.0,54824242.0,2010,tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",5.8,97873
92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,379643957.0,229643957.0,2017,tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",6.0,111602
92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,379643957.0,229643957.0,2017,tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,6.5,24
93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,186614293.0,36614293.0,2015,tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family",5.8,55867
94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,60942516.0,-89057484.0,2011,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",5.4,19823
97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,963312753.0,818312753.0,2012,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",6.8,146858
99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,791589194.0,646589194.0,2014,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,278205
100,1999-06-16,Tarzan,145000000.0,171091819.0,448191819.0,619283638.0,474283638.0,1999,tt1705952,Tarzan,Tarzan,2013,94.0,"Adventure,Animation,Drama",4.8,11728
1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,381312860.0,236312860.0,2014,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277
2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,410313660.0,265313660.0,2012,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,145281
3,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0,190343850.0,45343850.0,2005,tt4466894,Sahara,Sahara,2017,86.0,"Adventure,Animation,Comedy",5.6,1943
4,2016-07-15,Ghostbusters,144000000.0,128350574.0,229008658.0,357359232.0,213359232.0,2016,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy",5.2,186788
10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,547224281.0,407224281.0,2011,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137
11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,661127761.0,521127761.0,2016,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",7.1,116166
13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,498263765.0,358263765.0,2013,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",5.8,165536
16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,333329026.0,193329026.0,2014,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",6.0,150858
17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,255130450.0,115130450.0,2016,tt3691740,The BFG,The BFG,2016,117.0,"Adventure,Family,Fantasy",6.4,69340
18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,169990220.0,29990220.0,2016,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy",5.4,95111
26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,760236850.0,625236850.0,2013,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",7.2,176699
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,716576196.0,581576196.0,2015,tt1663202,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,621193
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,716576196.0,581576196.0,2015,tt3300078,The Revenant,The Revenant,2012,80.0,Horror,6.0,20
29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,369202207.0,234202207.0,2011,tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761
31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,369924708.0,234924708.0,2013,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",6.4,74639
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,327379975.0,192379975.0,2016,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234
33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,221962932.0,86962932.0,2011,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",5.9,38396
35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,225152750.0,92252750.0,2018,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734
36,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,841116889.0,709116889.0,2005,tt3327426,War of the Worlds,War of the Worlds,2013,50.0,Sci-Fi,5.8,11
37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,450293442.0,318293442.0,2014,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",6.7,72551
38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,1289536094.0,1159536094.0,2013,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",7.5,575455
41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,839793400.0,709793400.0,2018,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024
43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,699060612.0,569060612.0,2015,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",7.3,501213
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2393825,Home,Home,2013,112.0,Drama,7.0,140
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt4047846,Home,Home,2016,103.0,Drama,7.2,811
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,563395406.0,433395406.0,2015,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32
45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,513486956.0,383486956.0,2018,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103
46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,704247981.0,574247981.0,2011,tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation",6.6,133355
47,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0,470303061.0,340303061.0,2010,tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488
49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,624384726.0,494384726.0,2014,tt2357291,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,72209
50,2010-07-23,Salt,130000000.0,118311368.0,290650494.0,408961862.0,278961862.0,2010,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,454031109.0,324031109.0,2014,tt1091821,Noah,Noah,2012,91.0,Animation,5.6,223
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,454031109.0,324031109.0,2014,tt1959490,Noah,Noah,2014,138.0,"Action,Adventure,Drama",5.8,229326
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,454031109.0,324031109.0,2014,tt2109176,Noah,Noah,2011,105.0,"Drama,Thriller",6.5,12
52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,451585782.0,321585782.0,2011,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430
53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,312021762.0,182021762.0,2013,tt1815862,After Earth,After Earth,2013,100.0,"Action,Adventure,Drama",4.8,181687
55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,112695533.0,-17304467.0,2013,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078
56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000.0,160791800.0,519258283.0,680050083.0,551050083.0,2019,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019,104.0,"Action,Adventure,Animation",7.6,60769
58,2000-05-19,Dinosaur,127500000.0,137748063.0,356148063.0,493896126.0,366396126.0,2000,tt1843902,Dinosaur,Dinosaur,2011,77.0,Animation,7.2,23
59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,841738462.0,714738462.0,2017,tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",6.2,252
59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,841738462.0,714738462.0,2017,tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",8.1,560270
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,467503242.0,340503242.0,2014,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98.0,"Adventure,Comedy,Family",6.2,93103
62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,1103711016.0,978711016.0,2014,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",6.6,379050
67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,840194779.0,715194779.0,2011,tt1596343,Fast Five,Fast Five,2011,130.0,"Action,Crime,Thriller",7.3,329892
68,2014-08-08,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,485004754.0,676209508.0,551209508.0,2014,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"Action,Adventure,Comedy",5.8,192220
69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,722511861.0,597511861.0,2011,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189
71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,685881795.0,560881795.0,2017,tt3874544,The Boss Baby,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730
72,2010-04-01,Clash of the Titans,125000000.0,163214888.0,493214888.0,656429776.0,531429776.0,2010,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",5.8,256176
73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,497857198.0,372857198.0,2016,tt1679335,Trolls,Trolls,2016,92.0,"Adventure,Animation,Comedy",6.5,63295
74,1998-05-19,Godzilla,125000000.0,136314294.0,376000000.0,512314294.0,387314294.0,1998,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",6.4,350687
75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,528925349.0,403925349.0,2012,tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720
76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,393559790.0,268559790.0,2012,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678
78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,372535654.0,247535654.0,2018,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193
79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,270734057.0,145734057.0,2012,tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery",6.3,228460
81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,95012964.0,-29987036.0,2017,tt3095734,Monster Trucks,Monster Trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525
86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,578361236.0,458361236.0,2016,tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"Action,Thriller",6.6,190596
88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,745899025.0,625899025.0,2012,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",7.9,535836
90,2018-04-13,Rampage,120000000.0,101028233.0,428056280.0,529084513.0,409084513.0,2018,tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,379242208.0,259242208.0,2013,tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,379242208.0,259242208.0,2013,tt1783264,Elysium,Elysium,2010,91.0,Drama,6.0,6
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,377023868.0,257023868.0,2013,tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",7.0,453966
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,377023868.0,257023868.0,2013,tt1876409,Oblivion,Oblivion,2011,116.0,Thriller,8.0,8
94,2017-03-24,Power Rangers,120000000.0,85364450.0,142531552.0,227896002.0,107896002.0,2017,tt3717490,Power Rangers,Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi",6.0,92013
96,2014-02-12,RoboCop,120000000.0,58607007.0,242981799.0,301588806.0,181588806.0,2014,tt1234721,RoboCop,RoboCop,2014,117.0,"Action,Crime,Sci-Fi",6.2,205798
98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,223966735.0,103966735.0,2015,tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama",4.3,140148
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,198837826.0,78837826.0,2005,tt1737256,The Island,The Island,2011,95.0,"Drama,Romance",5.1,705
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,198837826.0,78837826.0,2005,tt8755316,The Island,Yi chu hao xi,2018,134.0,"Comedy,Drama",6.2,1001
2,2010-06-23,Knight and Day,117000000.0,76423035.0,258751370.0,335174405.0,218174405.0,2010,tt1013743,Knight and Day,Knight and Day,2010,109.0,"Action,Adventure,Comedy",6.3,169840
3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,1067140013.0,951140013.0,2018,tt1270797,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller",6.7,275406
3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,1067140013.0,951140013.0,2018,tt1931601,Venom,Venom,2011,92.0,Thriller,3.0,162
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,549013704.0,434013704.0,2013,tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286
13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,274797109.0,162797109.0,2010,tt1320261,Gulliver's Travels,Gulliver's Travels,2010,85.0,"Adventure,Comedy,Family",4.9,61178
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,374258310.0,263258310.0,2017,tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,1111272292.0,1001272292.0,2018,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,967791378.0,857791378.0,2013,tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,611449371.0,501449371.0,2015,tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama",6.1,192750
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,706363481.0,596363481.0,2011,tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,77577
25,2000-06-28,The Patriot,110000000.0,113330342.0,215300000.0,328630342.0,218630342.0,2000,tt7155152,The Patriot,The Patriot,2017,72.0,Documentary,7.3,6
26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,437360102.0,327360102.0,2014,tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014,102.0,"Action,Fantasy,War",6.2,262978
28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,402254371.0,292254371.0,2016,tt1355644,Passengers,Passengers,2016,116.0,"Drama,Romance,Sci-Fi",7.0,311083
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,327935545.0,217935545.0,2011,tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,349343650.0,239343650.0,2011,tt0433035,Real Steel,Real Steel,2011,127.0,"Action,Drama,Family",7.1,283534
32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,254463270.0,144463270.0,2010,tt0429493,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller",6.8,235256
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,419565307.0,309565307.0,2013,tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",5.4,34229
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,189720474.0,79720474.0,2013,tt1731141,Ender's Game,Ender's Game,2013,114.0,"Action,Adventure,Fantasy",6.6,211722
40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,208474247.0,98474247.0,2017,tt1219827,Ghost in the Shell,Ghost in the Shell,2017,107.0,"Action,Drama,Sci-Fi",6.4,176499
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,145867932.0,36867932.0,2001,tt2006051,Ali,Ali,2012,88.0,Drama,6.4,136
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,145867932.0,36867932.0,2001,tt9861522,Ali,Ali,2019,110.0,Drama,7.7,79
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,883705106.0,775705106.0,2015,tt3659388,The Martian,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,159364725.0,53364725.0,2016,tt3640424,Allied,Allied,2016,124.0,"Action,Drama,Romance",7.1,125741
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,466219690.0,361219690.0,2016,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",5.7,48932
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,509038534.0,405038534.0,2017,tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017,141.0,"Action,Adventure,Comedy",6.8,230797
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,233880490.0,130880490.0,2018,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",4.2,34888
